"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
395,1.00,"NOCA",656.00,24341.00,32226.00,356908.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga tolmiei var. tolmiei","Saxifraga","tolmiei","T. & G.","var.","tolmiei",,,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,,,"Peter F. Zika",,18852.00,,"18852","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands.  Among granite boulders.  Full sun.  Subalpine meadow in valley floor.","Flowers white.  Mat-forming.","National Park ServiceNorth Cascades NPS ComplexAccession No.: NOCA-656Catalog No.: NOCA 24528.","Native","Flowering",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
396,2.00,"WTU",656.00,24528.00,32226.00,356908.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga tolmiei var. tolmiei","Saxifraga","tolmiei","T. & G.","var.","tolmiei",,,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,,,"Peter F. Zika",,18852.00,,"18852","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands.  Among granite boulders.  Full sun.  Subalpine meadow in valley floor.","Flowers white.  Mat-forming.","National Park ServiceNorth Cascades NPS ComplexAccession No.: NOCA-656Catalog No.: NOCA 24528.","Native","Flowering",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
397,3.00,"UBC",656.00,24623.00,32226.00,356908.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga tolmiei var. tolmiei","Saxifraga","tolmiei","T. & G.","var.","tolmiei",,,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,,,"Peter F. Zika",,18852.00,,"18852","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands.  Among granite boulders.  Full sun.  Subalpine meadow in valley floor.","Flowers white.  Mat-forming.","National Park ServiceNorth Cascades NPS ComplexAccession No.: NOCA-656Catalog No.: NOCA 24528.","Native","Flowering",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
398,1.00,"NOCA",656.00,24343.00,32227.00,356851.00,"2003 North Cascades National Park Foray","Salicaceae","Salix petrophila","Salix","petrophila","Rydb.",,,,,,,,2.00,"George W. Argus",,,2006.00,,"National Herbarium of Canada; possibly.","Peter F. Zika",,18854.00,,"18854","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascade National Park.  0.2 air kilometers NE of Upper Silent Lakes.  Above Fisher Creek headwaters.  Easy Gully or Easy Couloir.",6000.00,,1829.00,,48.00,33.00,17.85,"N",120.00,49.00,39.96,"W","NAD 27","50","Georef. from map",10.00,659950.00,5380080.00,,,"Field notes","35N","16E",11.00,,"Subalpine meadow between clifftop and base of permanent snowfield.  Granitic rubble and intrusive dike.","Leaves green above, glaucous below.  Occasional on windswept turf.",,"Native","Fruiting",,"{7C34B6E2-0C6B-4920-A77E-7E65D8B2B089}",659949.99,5380079.99,"NAD83","OK","Natalya Antonova"
399,2.00,"WTU",656.00,24530.00,32227.00,356851.00,"2003 North Cascades National Park Foray","Salicaceae","Salix petrophila","Salix","petrophila","Rydb.",,,,,,,,2.00,"George W. Argus",,,2006.00,,"National Herbarium of Canada; possibly.","Peter F. Zika",,18854.00,,"18854","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascade National Park.  0.2 air kilometers NE of Upper Silent Lakes.  Above Fisher Creek headwaters.  Easy Gully or Easy Couloir.",6000.00,,1829.00,,48.00,33.00,17.85,"N",120.00,49.00,39.96,"W","NAD 27","50","Georef. from map",10.00,659950.00,5380080.00,,,"Field notes","35N","16E",11.00,,"Subalpine meadow between clifftop and base of permanent snowfield.  Granitic rubble and intrusive dike.","Leaves green above, glaucous below.  Occasional on windswept turf.",,"Native","Fruiting",,"{7C34B6E2-0C6B-4920-A77E-7E65D8B2B089}",659949.99,5380079.99,"NAD83","OK","Natalya Antonova"
400,3.00,"UBC",656.00,24624.00,32227.00,356851.00,"2003 North Cascades National Park Foray","Salicaceae","Salix petrophila","Salix","petrophila","Rydb.",,,,,,,,2.00,"George W. Argus",,,2006.00,,"National Herbarium of Canada; possibly.","Peter F. Zika",,18854.00,,"18854","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascade National Park.  0.2 air kilometers NE of Upper Silent Lakes.  Above Fisher Creek headwaters.  Easy Gully or Easy Couloir.",6000.00,,1829.00,,48.00,33.00,17.85,"N",120.00,49.00,39.96,"W","NAD 27","50","Georef. from map",10.00,659950.00,5380080.00,,,"Field notes","35N","16E",11.00,,"Subalpine meadow between clifftop and base of permanent snowfield.  Granitic rubble and intrusive dike.","Leaves green above, glaucous below.  Occasional on windswept turf.",,"Native","Fruiting",,"{7C34B6E2-0C6B-4920-A77E-7E65D8B2B089}",659949.99,5380079.99,"NAD83","OK","Natalya Antonova"
401,1.00,"NOCA",656.00,24347.00,32228.00,356871.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex nigricans","Carex","nigricans","C. A. Meyer",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18858.00,,"18858","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascade National Park.  0.2 air kilometers NE of Upper Silent Lakes.  Above Fisher Creek headwaters.  Easy Gully or Easy Couloir.",6000.00,,1829.00,,48.00,33.00,17.85,"N",120.00,49.00,39.96,"W","NAD 27","50","Georef. from map",10.00,659950.00,5380080.00,,,"Field notes","35N","16E",11.00,,"Subalpine meadow between clifftop and base of permanent snowfield.  Granitic rubble and intrusive dike.","Dominant.  Rhizomatous.",,"Native","Fruiting",,"{7C34B6E2-0C6B-4920-A77E-7E65D8B2B089}",659949.99,5380079.99,"NAD83","OK","Natalya Antonova"
402,2.00,"WTU",656.00,24531.00,32228.00,356871.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex nigricans","Carex","nigricans","C. A. Meyer",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18858.00,,"18858","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascade National Park.  0.2 air kilometers NE of Upper Silent Lakes.  Above Fisher Creek headwaters.  Easy Gully or Easy Couloir.",6000.00,,1829.00,,48.00,33.00,17.85,"N",120.00,49.00,39.96,"W","NAD 27","50","Georef. from map",10.00,659950.00,5380080.00,,,"Field notes","35N","16E",11.00,,"Subalpine meadow between clifftop and base of permanent snowfield.  Granitic rubble and intrusive dike.","Dominant.  Rhizomatous.",,"Native","Fruiting",,"{7C34B6E2-0C6B-4920-A77E-7E65D8B2B089}",659949.99,5380079.99,"NAD83","OK","Natalya Antonova"
403,1.00,"NOCA",656.00,24368.00,32229.00,356864.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga oppositifolia","Saxifraga","oppositifolia","L.",,,,,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,,,"Peter F. Zika",,18880.00,,"18880","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granitic talus and slide, rock-walled chute.","Forming dense and compact mounds or mats, exposed high cliff faces.",,"Native","Fruiting",,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
404,2.00,"WTU",656.00,24538.00,32229.00,356864.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga oppositifolia","Saxifraga","oppositifolia","L.",,,,,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,,,"Peter F. Zika",,18880.00,,"18880","Jim Duemmel, Walt Lockwood, Steve Hahn, Cody Hinchliff",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granitic talus and slide, rock-walled chute.","Forming dense and compact mounds or mats, exposed high cliff faces.",,"Native","Fruiting",,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
405,1.00,"NOCA",656.00,24375.00,32230.00,356873.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex pyrenaica","Carex","pyrenaica","Wahl.",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18888.00,,"18888","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Densely cespitose.  Common near lake among rocks.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
406,2.00,"WTU",656.00,24540.00,32230.00,356873.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex pyrenaica","Carex","pyrenaica","Wahl.",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18888.00,,"18888","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Densely cespitose.  Common near lake among rocks.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
407,3.00,"UBC",656.00,24628.00,32230.00,356873.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex pyrenaica","Carex","pyrenaica","Wahl.",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18888.00,,"18888","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Densely cespitose.  Common near lake among rocks.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
408,4.00,"OSU",656.00,24640.00,32230.00,356873.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex pyrenaica","Carex","pyrenaica","Wahl.",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18888.00,,"18888","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Densely cespitose.  Common near lake among rocks.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
409,5.00,"NY",656.00,24646.00,32230.00,356873.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex pyrenaica","Carex","pyrenaica","Wahl.",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18888.00,,"18888","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Densely cespitose.  Common near lake among rocks.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
410,6.00,"To be determined",656.00,24648.00,32230.00,356873.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex pyrenaica","Carex","pyrenaica","Wahl.",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,,,"Peter F. Zika",,18888.00,,"18888","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Densely cespitose.  Common near lake among rocks.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
411,1.00,"NOCA",656.00,24376.00,32231.00,356872.00,"2003 North Cascades National Park Foray","Poaceae","Deschampsia atropurpurea","Deschampsia","atropurpurea","(wahl.) Scheele",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,,,"Peter F. Zika",,18889.00,,"18889","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Cespitose.  Common on all vegetated  lakeshores.  In turf.",,"Native","Flowering & Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
412,2.00,"WTU",656.00,24541.00,32231.00,356872.00,"2003 North Cascades National Park Foray","Poaceae","Deschampsia atropurpurea","Deschampsia","atropurpurea","(wahl.) Scheele",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,,,"Peter F. Zika",,18889.00,,"18889","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Cespitose.  Common on all vegetated  lakeshores.  In turf.",,"Native","Flowering & Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
413,1.00,"NOCA",656.00,24378.00,32232.00,356853.00,"2003 North Cascades National Park Foray","Caryophyllaceae","Stellaria calycantha","Stellaria","calycantha","(Ledeb.) Bong.",,,,,,,,1.00,"David Giblin",29.00,"Sep",2003.00,,,"Peter F. Zika",,18891.00,,"18891","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Prostrate.  Damp rocks at outlet.  Uncommon.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
414,2.00,"WTU",656.00,24542.00,32232.00,356853.00,"2003 North Cascades National Park Foray","Caryophyllaceae","Stellaria calycantha","Stellaria","calycantha","(Ledeb.) Bong.",,,,,,,,1.00,"David Giblin",29.00,"Sep",2003.00,,,"Peter F. Zika",,18891.00,,"18891","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun, among granite boulders.","Prostrate.  Damp rocks at outlet.  Uncommon.",,"Native","Fruiting",,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
415,1.00,"NOCA",656.00,24391.00,32233.00,356858.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga ferruginea","Saxifraga","ferruginea","Grah.",,,,,,,,1.00,"David Giblin",1.00,"Oct",2003.00,,,"Peter F. Zika",,18909.00,,"18909",,24.00,"Aug",2003.00,"USA","Washington","Chelan","North Cascades National Park.  0.7 air kilometers west of Fisher Peak.  Lower Silent Lake.",6708.00,,2045.00,,48.00,32.70,0.00,"N",120.00,50.00,0.00,"W",,,"Field notes",10.00,659909.30,5379144.24,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Subalpine meadow, among granite rocks.  Full sun.","White flowers.  Common.  Base of outcrops 100 meters above outlet.",,"Native","Fruiting",,"{74D1FB44-18F1-49E5-AD2A-9989DD0AD0E2}",659909.29,5379144.23,"NAD83","OK","Natalya Antonova"
416,2.00,"WTU",656.00,24545.00,32233.00,356858.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga ferruginea","Saxifraga","ferruginea","Grah.",,,,,,,,1.00,"David Giblin",1.00,"Oct",2003.00,,,"Peter F. Zika",,18909.00,,"18909",,24.00,"Aug",2003.00,"USA","Washington","Chelan","North Cascades National Park.  0.7 air kilometers west of Fisher Peak.  Lower Silent Lake.",6708.00,,2045.00,,48.00,32.70,0.00,"N",120.00,50.00,0.00,"W",,,"Field notes",10.00,659909.30,5379144.24,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Subalpine meadow, among granite rocks.  Full sun.","White flowers.  Common.  Base of outcrops 100 meters above outlet.",,"Native","Fruiting",,"{74D1FB44-18F1-49E5-AD2A-9989DD0AD0E2}",659909.29,5379144.23,"NAD83","OK","Natalya Antonova"
417,3.00,"UBC",656.00,24629.00,32233.00,356858.00,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga ferruginea","Saxifraga","ferruginea","Grah.",,,,,,,,1.00,"David Giblin",1.00,"Oct",2003.00,,,"Peter F. Zika",,18909.00,,"18909",,24.00,"Aug",2003.00,"USA","Washington","Chelan","North Cascades National Park.  0.7 air kilometers west of Fisher Peak.  Lower Silent Lake.",6708.00,,2045.00,,48.00,32.70,0.00,"N",120.00,50.00,0.00,"W",,,"Field notes",10.00,659909.30,5379144.24,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Subalpine meadow, among granite rocks.  Full sun.","White flowers.  Common.  Base of outcrops 100 meters above outlet.",,"Native","Fruiting",,"{74D1FB44-18F1-49E5-AD2A-9989DD0AD0E2}",659909.29,5379144.23,"NAD83","OK","Natalya Antonova"
418,1.00,"NOCA",656.00,24392.00,32234.00,356867.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Gymnocarpium disjunctum","Gymnocarpium","disjunctum","(Rupr.) Ching",,,,,,,,2.00,"Ed Alverson",2.00,"Feb",2006.00,"FNA",,"Peter F. Zika",,18910.00,,"18910",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1.5 air kilometers south of Kitling Peak.  North bank of Fisher Creek.  Fisher Creek campground.",5182.00,,1580.00,,48.00,34.20,0.00,"N",120.00,51.40,0.00,"W",,,"Field notes",10.00,658109.35,5381874.35,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Over granite.  Deep shade.","Rhizomatous.",,"Native","Fertile",,"{3164DD1A-EDD8-4896-AED3-055002BCD658}",658109.34,5381874.34,"NAD83","OK","Natalya Antonova"
419,2.00,"WTU",656.00,24546.00,32234.00,356867.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Gymnocarpium disjunctum","Gymnocarpium","disjunctum","(Rupr.) Ching",,,,,,,,2.00,"Ed Alverson",2.00,"Feb",2006.00,"FNA",,"Peter F. Zika",,18910.00,,"18910",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1.5 air kilometers south of Kitling Peak.  North bank of Fisher Creek.  Fisher Creek campground.",5182.00,,1580.00,,48.00,34.20,0.00,"N",120.00,51.40,0.00,"W",,,"Field notes",10.00,658109.35,5381874.35,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Over granite.  Deep shade.","Rhizomatous.",,"Native","Fertile",,"{3164DD1A-EDD8-4896-AED3-055002BCD658}",658109.34,5381874.34,"NAD83","OK","Natalya Antonova"
420,3.00,"UBC",656.00,24630.00,32234.00,356867.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Gymnocarpium disjunctum","Gymnocarpium","disjunctum","(Rupr.) Ching",,,,,,,,2.00,"Ed Alverson",2.00,"Feb",2006.00,"FNA",,"Peter F. Zika",,18910.00,,"18910",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1.5 air kilometers south of Kitling Peak.  North bank of Fisher Creek.  Fisher Creek campground.",5182.00,,1580.00,,48.00,34.20,0.00,"N",120.00,51.40,0.00,"W",,,"Field notes",10.00,658109.35,5381874.35,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Over granite.  Deep shade.","Rhizomatous.",,"Native","Fertile",,"{3164DD1A-EDD8-4896-AED3-055002BCD658}",658109.34,5381874.34,"NAD83","OK","Natalya Antonova"
421,4.00,"OSU",656.00,24641.00,32234.00,356867.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Gymnocarpium disjunctum","Gymnocarpium","disjunctum","(Rupr.) Ching",,,,,,,,2.00,"Ed Alverson",2.00,"Feb",2006.00,"FNA",,"Peter F. Zika",,18910.00,,"18910",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1.5 air kilometers south of Kitling Peak.  North bank of Fisher Creek.  Fisher Creek campground.",5182.00,,1580.00,,48.00,34.20,0.00,"N",120.00,51.40,0.00,"W",,,"Field notes",10.00,658109.35,5381874.35,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Over granite.  Deep shade.","Rhizomatous.",,"Native","Fertile",,"{3164DD1A-EDD8-4896-AED3-055002BCD658}",658109.34,5381874.34,"NAD83","OK","Natalya Antonova"
422,1.00,"NOCA",656.00,24393.00,32235.00,356866.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,,,,,1.00,"Zika",13.00,"Oct",2003.00,,,"Peter F. Zika",,18911.00,,"18911",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1 air kilometer south of Kitling Peak.  Fisher Creek trail to Easy Pass.",5445.00,,1660.00,,48.00,34.20,0.00,"N",120.00,51.10,0.00,"W",,,"Field notes",10.00,658478.16,5381884.72,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Dry steep meadow.  South aspect, over granite.","Cespitose.  Occasional.  Perigynia spreading.",,"Native","Fruiting",,"{C18D9C7E-620E-4321-8B0B-E5418CDE7CE7}",658478.15,5381884.71,"NAD83","OK","Natalya Antonova"
