"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
1330,2.00,"WTU",632.00,23481.00,31392.00,354259.00,"2002 WTU Forays for North Cascades National Park","Poaceae","Agrostis scabra","Agrostis","scabra","Willd.",,,,,,,,1.00,"Sarah Gage",31.00,"Jul",2002.00,,,"Phil Smith","71202-","9",,"71202-9",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; along east side of Ross Lake, 200 meters south of the Lightning Creek footbridge.",1780.00,,543.00,,48.00,52.00,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645315,5414990,"WGS 84",,"Calc. from Lat-Long",,,,,"Moderately steep west-facing slope, on rocky balds and along forest edges; full sun.","Cespitose, base bent; on moss mat by ledge; uncommon.",,"Native","Fertile",,"{E3B4DE62-1E28-40C0-ADD7-6CC9C5C3E2C8}",645369,5415000,"NAD83","OK","Natalya Antonova"
1331,1.00,"NOCA",632.00,23535.00,31410.00,,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Pedicularis bracteosa","Pedicularis","bracteosa","Benth.",,,,,,,,1.00,"David Giblin",21.00,"Aug",2002.00,,,"Phil Smith","71302-","10",,"71302-10",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",,,,,48.00,54.10,0.00,"N",121.00,0.10,0.00,"W",,,"Field notes",10.00,646447,5418450,"WGS 84",,"Calc. from Lat-Long",,,,,"Mixed fir meadows.",,,"Native","Flowering",,"{98713F6F-B4DC-4B5A-8759-942D8C08A53C}",646447,5418450,"NAD83","OK","Natalya Antonova"
1332,2.00,"WTU",632.00,23536.00,31410.00,354273.00,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Pedicularis bracteosa","Pedicularis","bracteosa","Benth.",,,,,,,,1.00,"David Giblin",21.00,"Aug",2002.00,,,"Phil Smith","71302-","10",,"71302-10",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",,,,,48.00,54.10,0.00,"N",121.00,0.10,0.00,"W",,,"Field notes",10.00,646447,5418450,"WGS 84",,"Calc. from Lat-Long",,,,,"Mixed fir meadows.",,,"Native","Flowering",,"{98713F6F-B4DC-4B5A-8759-942D8C08A53C}",646447,5418450,"NAD83","OK","Natalya Antonova"
1333,3.00,"UBC",632.00,23537.00,31410.00,,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Pedicularis bracteosa","Pedicularis","bracteosa","Benth.",,,,,,,,1.00,"David Giblin",21.00,"Aug",2002.00,,,"Phil Smith","71302-","10",,"71302-10",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",,,,,48.00,54.10,0.00,"N",121.00,0.10,0.00,"W",,,"Field notes",10.00,646447,5418450,"WGS 84",,"Calc. from Lat-Long",,,,,"Mixed fir meadows.",,,"Native","Flowering",,"{98713F6F-B4DC-4B5A-8759-942D8C08A53C}",646447,5418450,"NAD83","OK","Natalya Antonova"
1334,1.00,"NOCA",632.00,23547.00,31418.00,,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Castilleja hispida var. hispida","Castilleja","hispida","Benth.","var.","hispida",,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","11",,"71302-11",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; Desolation Peak Trail on east side of Ross Lake.",4700.00,,1433.00,,48.00,54.10,0.00,"N",121.00,0.70,0.00,"W",,,"Field notes",10.00,645714,5418430,"WGS 84",,"Calc. from Lat-Long",,,,,"Open southwest facing meadows, with abundant Lilium columbianum, Pachistima myrsinites, grasses.","Bracts orange to red.",,"Native","Flowering",,"{5C6F4B50-4948-4214-8AE7-3194EAD85A0D}",645714,5418430,"NAD83","OK","Natalya Antonova"
1335,2.00,"WTU",632.00,23548.00,31418.00,354224.00,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Castilleja hispida var. hispida","Castilleja","hispida","Benth.","var.","hispida",,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","11",,"71302-11",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; Desolation Peak Trail on east side of Ross Lake.",4700.00,,1433.00,,48.00,54.10,0.00,"N",121.00,0.70,0.00,"W",,,"Field notes",10.00,645714,5418430,"WGS 84",,"Calc. from Lat-Long",,,,,"Open southwest facing meadows, with abundant Lilium columbianum, Pachistima myrsinites, grasses.","Bracts orange to red.",,"Native","Flowering",,"{5C6F4B50-4948-4214-8AE7-3194EAD85A0D}",645714,5418430,"NAD83","OK","Natalya Antonova"
1336,3.00,"UBC",632.00,23549.00,31418.00,,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Castilleja hispida var. hispida","Castilleja","hispida","Benth.","var.","hispida",,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","11",,"71302-11",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; Desolation Peak Trail on east side of Ross Lake.",4700.00,,1433.00,,48.00,54.10,0.00,"N",121.00,0.70,0.00,"W",,,"Field notes",10.00,645714,5418430,"WGS 84",,"Calc. from Lat-Long",,,,,"Open southwest facing meadows, with abundant Lilium columbianum, Pachistima myrsinites, grasses.","Bracts orange to red.",,"Native","Flowering",,"{5C6F4B50-4948-4214-8AE7-3194EAD85A0D}",645714,5418430,"NAD83","OK","Natalya Antonova"
1337,1.00,"NOCA",632.00,23538.00,31411.00,,"2002 WTU Forays for North Cascades National Park","Liliaceae","Smilacina stellata","Smilacina","stellata","(L.) Desf.",,,,,,,,1.00,,,,,,,"Phil Smith","71302-","12",,"71302-12",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; Desolation Peak Trail on east side of Ross Lake.",4600.00,,1402.00,,48.00,54.00,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645352,5418236,"WGS 84",,"Calc. from Lat-Long",,,,,"At first avalanche track.",,"National Park ServiceNorth Cascades NPSCAccession No.: NOCA - 632Catalog No.: NOCA 23539.","Native","Flowering",,"{9646C0CD-8478-4D69-8DB6-680570674D15}",645352,5418236,"NAD83","OK","Natalya Antonova"
1338,2.00,"WTU",632.00,23539.00,31411.00,354292.00,"2002 WTU Forays for North Cascades National Park","Liliaceae","Smilacina stellata","Smilacina","stellata","(L.) Desf.",,,,,,,,1.00,,,,,,,"Phil Smith","71302-","12",,"71302-12",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; Desolation Peak Trail on east side of Ross Lake.",4600.00,,1402.00,,48.00,54.00,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645352,5418236,"WGS 84",,"Calc. from Lat-Long",,,,,"At first avalanche track.",,"National Park ServiceNorth Cascades NPSCAccession No.: NOCA - 632Catalog No.: NOCA 23539.","Native","Flowering",,"{9646C0CD-8478-4D69-8DB6-680570674D15}",645352,5418236,"NAD83","OK","Natalya Antonova"
1339,3.00,"UBC",632.00,23540.00,31411.00,,"2002 WTU Forays for North Cascades National Park","Liliaceae","Smilacina stellata","Smilacina","stellata","(L.) Desf.",,,,,,,,1.00,,,,,,,"Phil Smith","71302-","12",,"71302-12",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; Desolation Peak Trail on east side of Ross Lake.",4600.00,,1402.00,,48.00,54.00,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645352,5418236,"WGS 84",,"Calc. from Lat-Long",,,,,"At first avalanche track.",,"National Park ServiceNorth Cascades NPSCAccession No.: NOCA - 632Catalog No.: NOCA 23539.","Native","Flowering",,"{9646C0CD-8478-4D69-8DB6-680570674D15}",645352,5418236,"NAD83","OK","Natalya Antonova"
1340,1.00,"NOCA",632.00,23520.00,31405.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Antennaria lanata","Antennaria","lanata","(Hook.) Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Phil Smith","71302-","2",,"71302-2",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.","Flowers white; on east-facing slope at summit.",,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1341,2.00,"WTU",632.00,23521.00,31405.00,354278.00,"2002 WTU Forays for North Cascades National Park","Asteraceae","Antennaria lanata","Antennaria","lanata","(Hook.) Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Phil Smith","71302-","2",,"71302-2",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.","Flowers white; on east-facing slope at summit.",,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1342,3.00,"UBC",632.00,23522.00,31405.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Antennaria lanata","Antennaria","lanata","(Hook.) Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Phil Smith","71302-","2",,"71302-2",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.","Flowers white; on east-facing slope at summit.",,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1343,1.00,"NOCA",632.00,23523.00,31406.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Antennaria neglecta","Antennaria","neglecta","Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Phil Smith","71302-","3",,"71302-3",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.","Flowers white.",,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1344,2.00,"WTU",632.00,23524.00,31406.00,354277.00,"2002 WTU Forays for North Cascades National Park","Asteraceae","Antennaria neglecta","Antennaria","neglecta","Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Phil Smith","71302-","3",,"71302-3",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.","Flowers white.",,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1345,3.00,"UBC",632.00,23525.00,31406.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Antennaria neglecta","Antennaria","neglecta","Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Phil Smith","71302-","3",,"71302-3",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.","Flowers white.",,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1346,1.00,"WTU",632.00,23526.00,31407.00,354276.00,"2002 WTU Forays for North Cascades National Park","Saxifragaceae","Saxifraga bronchialis var. austromontana","Saxifraga","bronchialis","L.","var.","austromontana","(Wieg.) Jones",,,,,1.00,"David Tank",23.00,"Oct",2002.00,,,"Phil Smith","71302-","4",,"71302-4",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.",,,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1347,2.00,"NOCA",632.00,23527.00,31407.00,,"2002 WTU Forays for North Cascades National Park","Saxifragaceae","Saxifraga bronchialis var. austromontana","Saxifraga","bronchialis","L.","var.","austromontana","(Wieg.) Jones",,,,,1.00,"David Tank",23.00,"Oct",2002.00,,,"Phil Smith","71302-","4",,"71302-4",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.",,,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1348,3.00,"UBC",632.00,23528.00,31407.00,,"2002 WTU Forays for North Cascades National Park","Saxifragaceae","Saxifraga bronchialis var. austromontana","Saxifraga","bronchialis","L.","var.","austromontana","(Wieg.) Jones",,,,,1.00,"David Tank",23.00,"Oct",2002.00,,,"Phil Smith","71302-","4",,"71302-4",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil; full sun.",,,"Native","Flowering",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1349,1.00,"NOCA",632.00,23559.00,31416.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pinus albicaulis","Pinus","albicaulis","Engelm.",,,,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","5",,"71302-5",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil, full sun.","Uncommon; branches with male cones.",,"Native","Fertile",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1350,2.00,"WTU",632.00,23560.00,31416.00,354212.00,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pinus albicaulis","Pinus","albicaulis","Engelm.",,,,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","5",,"71302-5",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil, full sun.","Uncommon; branches with male cones.",,"Native","Fertile",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1351,1.00,"NOCA",632.00,23561.00,31417.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Abies lasiocarpa","Abies","lasiocarpa","(Hook.) Nutt.",,,,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","6",,"71302-6",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil, full sun.","Common.",,"Native","Sterile",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1352,2.00,"WTU",632.00,23562.00,31417.00,354213.00,"2002 WTU Forays for North Cascades National Park","Pinaceae","Abies lasiocarpa","Abies","lasiocarpa","(Hook.) Nutt.",,,,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","6",,"71302-6",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil, full sun.","Common.",,"Native","Sterile",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1353,3.00,"UBC",632.00,23563.00,31417.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Abies lasiocarpa","Abies","lasiocarpa","(Hook.) Nutt.",,,,,,,,1.00,"David Tank",26.00,"Nov",2002.00,,,"Phil Smith","71302-","6",,"71302-6",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; summit of Desolation Peak on east side of Ross Lake.",6100.00,,1860.00,,48.00,54.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645450,5418900,,,"Field notes",,,,,"Dry rocky soil, full sun.","Common.",,"Native","Sterile",,"{0357F49B-BC55-4F98-BC9D-C04D11643EBE}",645450,5418900,"NAD83","OK","Natalya Antonova"
1354,1.00,"NOCA",632.00,23529.00,31408.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Tsuga mertensiana","Tsuga","mertensiana","(Bong.) Carr.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,,,"Phil Smith","71302-","8",,"71302-8",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",5900.00,,1799.00,,48.00,54.40,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645333,5418977,"WGS 84",,"Calc. from Lat-Long",,,,,"Subalpine meadows, with Abies lasiocarpa.",,,"Native","Sterile",,"{41C7ED1E-57FF-45EF-87B1-26AD234A69F7}",645333,5418977,"NAD83","OK","Natalya Antonova"
1355,2.00,"WTU",632.00,23530.00,31408.00,354275.00,"2002 WTU Forays for North Cascades National Park","Pinaceae","Tsuga mertensiana","Tsuga","mertensiana","(Bong.) Carr.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,,,"Phil Smith","71302-","8",,"71302-8",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",5900.00,,1799.00,,48.00,54.40,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645333,5418977,"WGS 84",,"Calc. from Lat-Long",,,,,"Subalpine meadows, with Abies lasiocarpa.",,,"Native","Sterile",,"{41C7ED1E-57FF-45EF-87B1-26AD234A69F7}",645333,5418977,"NAD83","OK","Natalya Antonova"
1356,3.00,"UBC",632.00,23531.00,31408.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Tsuga mertensiana","Tsuga","mertensiana","(Bong.) Carr.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,,,"Phil Smith","71302-","8",,"71302-8",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",5900.00,,1799.00,,48.00,54.40,0.00,"N",121.00,1.00,0.00,"W",,,"Field notes",10.00,645333,5418977,"WGS 84",,"Calc. from Lat-Long",,,,,"Subalpine meadows, with Abies lasiocarpa.",,,"Native","Sterile",,"{41C7ED1E-57FF-45EF-87B1-26AD234A69F7}",645333,5418977,"NAD83","OK","Natalya Antonova"
1357,1.00,"NOCA",632.00,23532.00,31409.00,,"2002 WTU Forays for North Cascades National Park","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"Cindy Spurgeon",11.00,"Jul",2002.00,,,"Phil Smith","71302-","9",,"71302-9",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",,,,,48.00,54.10,0.00,"N",121.00,0.10,0.00,"W",,,"Field notes",10.00,646447,5418450,"WGS 84",,"Calc. from Lat-Long",,,,,"Mixed fir meadows.","Flowers white.",,"Native","Flowering",,"{98713F6F-B4DC-4B5A-8759-942D8C08A53C}",646447,5418450,"NAD83","OK","Natalya Antonova"
1358,2.00,"UBC",632.00,23533.00,31409.00,,"2002 WTU Forays for North Cascades National Park","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"Cindy Spurgeon",11.00,"Jul",2002.00,,,"Phil Smith","71302-","9",,"71302-9",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",,,,,48.00,54.10,0.00,"N",121.00,0.10,0.00,"W",,,"Field notes",10.00,646447,5418450,"WGS 84",,"Calc. from Lat-Long",,,,,"Mixed fir meadows.","Flowers white.",,"Native","Flowering",,"{98713F6F-B4DC-4B5A-8759-942D8C08A53C}",646447,5418450,"NAD83","OK","Natalya Antonova"
1359,3.00,"WTU",632.00,23534.00,31409.00,354274.00,"2002 WTU Forays for North Cascades National Park","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"Cindy Spurgeon",11.00,"Jul",2002.00,,,"Phil Smith","71302-","9",,"71302-9",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area; ridgeline south of summit of Desolation Peak on east side of Ross Lake.",,,,,48.00,54.10,0.00,"N",121.00,0.10,0.00,"W",,,"Field notes",10.00,646447,5418450,"WGS 84",,"Calc. from Lat-Long",,,,,"Mixed fir meadows.","Flowers white.",,"Native","Flowering",,"{98713F6F-B4DC-4B5A-8759-942D8C08A53C}",646447,5418450,"NAD83","OK","Natalya Antonova"
1360,2.00,"WTU",632.00,22559.00,31716.00,354755.00,"2002 WTU Forays for North Cascades National Park","Taxaceae","Taxus brevifolia","Taxus","brevifolia","Nutt.",,,,,,,,1.00,"Sarah Gage",27.00,"Jun",2002.00,,,"Robert Goff","02-","1",,"02-1",,14.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Thunder Creek Drainage, east of Colonial Creek Campground.",1565.00,,477.00,,48.00,40.69,0.00,"N",121.00,4.88,0.00,"W",,,"Field notes",10.00,641231,5393469,"WGS 84",,"Calc. from Lat-Long",,,,,"Open, sunny drainage with western Red Cedar and Acer circinatum.","Cones only on second year growth or older; small understory trees less than 15 feet tall and sparse.","GPS accuracy 188 feet.","Native","Fertile",,"{B55EBA42-8D09-437C-A896-FC688E8917F4}",641231,5393469,"NAD83","OK","Natalya Antonova"
1361,1.00,"NOCA",632.00,66607.00,31716.00,,"2002 WTU Forays for North Cascades National Park","Taxaceae","Taxus brevifolia","Taxus","brevifolia","Nutt.",,,,,,,,1.00,"Sarah Gage",27.00,"Jun",2002.00,,,"Robert Goff","02-","1",,"02-1",,14.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Thunder Creek Drainage, east of Colonial Creek Campground.",1565.00,,477.00,,48.00,40.69,0.00,"N",121.00,4.88,0.00,"W",,,"Field notes",10.00,641231,5393469,"WGS 84",,"Calc. from Lat-Long",,,,,"Open, sunny drainage with western Red Cedar and Acer circinatum.","Cones only on second year growth or older; small understory trees less than 15 feet tall and sparse.","GPS accuracy 188 feet.","Native","Fertile",,"{B55EBA42-8D09-437C-A896-FC688E8917F4}",641231,5393469,"NAD83","OK","Natalya Antonova"
1362,1.00,"NOCA",632.00,22560.00,2417.00,,"2002 WTU Forays for North Cascades National Park","Celastraceae","Pachistima myrsinites","Pachistima","myrsinites","(Pursh) Raf.",,,,,,,,1.00,"David Giblin",13.00,"Aug",2002.00,"H&C",,"Robert Goff","02-","2",,"02-2",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2760.00,,841.00,,48.00,41.73,0.00,"N",121.00,7.45,0.00,"W",,,"Field notes",10.00,638023,5395306,"WGS 84",,"Calc. from Lat-Long",,,,,"Sunny, forested slope with small Douglas fir (6 to 18 inch trunks), selal, Acer circinatum, and small (under 20 feet) Tsuga heterophylla.","Flowers small (6 mm), maroon; shrub sparse and short, less than 1 foot.","GPS accuracy 188 feet.","Native","Flowering",,"{C23776C9-E2F8-4F3F-9C04-9B2D8FFECB42}",638023,5395306,"NAD83","OK","Natalya Antonova"
